목적/사유,위도,경도,grade,EMD_CD,EMD_ENG_NM,EMD_KOR_NM
절도사건,37.080043289999999,126.984590600000004,"3","41590400",Yanggam-myeon,양감면
교통사고,37.208095849999999,127.073810600000002,"2","41590128",Seogu-dong,석우동
교통사고,37.169709550000000,126.983388700000006,"2","41590410",Jeongnam-myeon,정남면
교통사고,37.211553950000003,127.073153099999999,"2","41590128",Seogu-dong,석우동
절도사건,37.203366010000003,127.069546099999997,"3","41590127",Bansong-dong,반송동
쓰레기무단투기,37.206969999999998,127.072765000000004,"2","41590127",Bansong-dong,반송동
교통사고,37.186518329999998,126.654707900000005,"2","41590350",Seosin-myeon,서신면
재물손괴,37.152427459999998,126.717451499999996,"2","41590350",Seosin-myeon,서신면
교통사고,37.207401949999998,126.988533799999999,"2","41590126",Annyeong-dong,안녕동
교통사고,37.169185239999997,126.703245100000004,"2","41590350",Seosin-myeon,서신면
교통사고,37.209063340000000,127.065481500000004,"2","41590127",Bansong-dong,반송동
교통사고,37.216102169999999,126.978462100000002,"2","41590253",Bongdam-eup,봉담읍
강제추행,37.206850000000003,127.073920000000001,"5","41590127",Bansong-dong,반송동
교통사고,37.168614920000003,126.703823999999997,"2","41590350",Seosin-myeon,서신면
교통사고,37.134656300000003,126.823987299999999,"2","41590370",Jangan-myeon,장안면
교통사고,37.216102169999999,126.978462100000002,"2","41590253",Bongdam-eup,봉담읍
교통사고,37.172634000000002,127.084052000000000,"2","41590138",Banggyo-dong,방교동
교통사고,37.199654010000003,127.052874200000005,"2","41590118",Neung-dong,능동
강제추행,37.192536400000002,127.080581100000003,"5","41590127",Bansong-dong,반송동
교통사고,37.213779240000001,126.979840300000006,"2","41590253",Bongdam-eup,봉담읍
교통사고,37.219751010000003,126.989376800000002,"2","41590123",Baeyang-dong,배양동
폭처법사건,37.173535639999997,126.627571099999997,"4","41590350",Seosin-myeon,서신면
생활방범,37.215371589999997,126.680570700000004,"2","41590340",Songsan-myeon,송산면
교통사고,37.224099879999997,126.706068999999999,"2","41590340",Songsan-myeon,송산면
교통사고,37.206207059999997,126.779317699999993,"2","41590330",Mado-myeon,마도면
절도사건,37.206642279999997,126.776916200000002,"3","41590330",Mado-myeon,마도면
교통사고,37.207794100000001,127.110541499999997,"2","41590131",Yeongcheon-dong,영천동
교통사고,37.206249999999997,127.111778000000001,"2","41590131",Yeongcheon-dong,영천동
교통사고,37.207038210000000,127.062680799999995,"2","41590127",Bansong-dong,반송동
절도사건,37.118888230000003,126.956253000000004,"3","41590259",Hyangnam-eup,향남읍
교통사고,37.208842699999998,127.067196199999998,"2","41590127",Bansong-dong,반송동
교통사고,37.212676799999997,126.955423199999998,"2","41590253",Bongdam-eup,봉담읍
교통사고,37.213779240000001,126.979840300000006,"2","41590253",Bongdam-eup,봉담읍
교통사고,37.214343229999997,127.036601099999999,"2","41590116",Jinan-dong,진안동
교통사고,37.206276000000003,127.018474999999995,"2","41590125",Songsan-dong,송산동
교통사고,37.217187520000003,126.735708299999999,"2","41590340",Songsan-myeon,송산면
교통사고,37.212831860000001,126.974192200000005,"2","41590253",Bongdam-eup,봉담읍
교통사고,37.089641860000000,126.818420900000007,"2","41590256",Ujeong-eup,우정읍
상해사건관련,37.214557810000002,126.978140199999999,"4","41590253",Bongdam-eup,봉담읍
교통사고,37.082823750000003,126.818892300000002,"2","41590256",Ujeong-eup,우정읍
교통사고,37.224099879999997,126.706068999999999,"2","41590340",Songsan-myeon,송산면
교통사건,37.183418000000003,127.090039000000004,"2","41590138",Banggyo-dong,방교동
교통사건,37.208939030000003,127.044677300000004,"2","41590117",Byeongjeom-dong,병점동
교통사고,37.190486530000001,126.699518800000007,"2","41590350",Seosin-myeon,서신면
경범죄처벌위반,37.152427459999998,126.717451499999996,"3","41590350",Seosin-myeon,서신면
도로교통법위반,37.222566999999998,126.839883000000000,"2","41590262",Namyang-eup,남양읍
교통사고,37.237151949999998,126.960457399999996,"2","41590253",Bongdam-eup,봉담읍
생활방범,37.210349999999998,126.818316999999993,"2","41590262",Namyang-eup,남양읍
교통사고,37.226075960000003,126.971964900000003,"2","41590124",Gian-dong,기안동
생활방범,37.129270540000000,126.905399599999996,"2","41590259",Hyangnam-eup,향남읍
교통사건,37.212189960000003,127.042273499999993,"2","41590116",Jinan-dong,진안동
교통사고,37.200833000000003,127.071427999999997,"2","41590127",Bansong-dong,반송동
도로교통법위반,37.205098999999997,127.043125000000003,"2","41590117",Byeongjeom-dong,병점동
도로교통법위반,37.186518329999998,126.654707900000005,"2","41590350",Seosin-myeon,서신면
도로교통법위반,37.206603899999998,127.110072099999996,"2","41590131",Yeongcheon-dong,영천동
도로교통법위반,37.187063219999999,126.694280699999993,"2","41590350",Seosin-myeon,서신면
교통사고,37.247535999999997,126.891811000000004,"2","41590320",Bibong-myeon,비봉면
강제추행,37.192818719999998,127.072750400000004,"5","41590127",Bansong-dong,반송동
절도사건,37.219751010000003,126.989376800000002,"3","41590123",Baeyang-dong,배양동
교통사고,37.210940149999999,127.062789499999994,"2","41590127",Bansong-dong,반송동
생활방범,37.205707500000003,127.113713500000003,"2","41590131",Yeongcheon-dong,영천동
생활방범,37.196566410000003,127.120585700000007,"2","41590130",Cheonggye-dong,청계동
교통사고,37.188631170000001,126.820806899999994,"2","41590262",Namyang-eup,남양읍
교통사고,37.132567000000002,126.906386999999995,"2","41590259",Hyangnam-eup,향남읍
교통사고,37.165453569999997,127.001693700000004,"2","41590410",Jeongnam-myeon,정남면
사기사건,37.129871029999997,126.919859700000003,"3","41590259",Hyangnam-eup,향남읍
폭행사건,37.204948289999997,127.034661200000002,"4","41590117",Byeongjeom-dong,병점동
교통사고,37.131544640000001,126.923370100000000,"2","41590259",Hyangnam-eup,향남읍
절도사건,37.206254500000000,127.112992899999995,"3","41590131",Yeongcheon-dong,영천동
절도사건,37.209332410000002,127.063285600000000,"3","41590127",Bansong-dong,반송동
재물손괴,37.216757500000000,127.057860099999999,"2","41590118",Neung-dong,능동
교통사고,37.078954230000001,126.978330999999997,"2","41590400",Yanggam-myeon,양감면
교통사고,37.085854650000002,126.819124400000007,"2","41590256",Ujeong-eup,우정읍
교통사고,37.205461079999999,127.071477000000002,"2","41590127",Bansong-dong,반송동
교통사고,37.134774419999999,126.925228399999995,"2","41590259",Hyangnam-eup,향남읍
교통사고,37.128232789999998,126.915176500000001,"2","41590259",Hyangnam-eup,향남읍
도로교통법위반,37.206893510000000,126.804852100000005,"2","41590262",Namyang-eup,남양읍
교통사고,37.129871029999997,126.919859700000003,"2","41590259",Hyangnam-eup,향남읍
교통사고,37.075408850000002,126.966491099999999,"2","41590400",Yanggam-myeon,양감면
강제추행,37.196916469999998,126.690496699999997,"5","41590350",Seosin-myeon,서신면
교통사고,37.131153879999999,126.948585100000003,"2","41590259",Hyangnam-eup,향남읍
도로교통법위반,37.214637029999999,127.038680200000002,"2","41590116",Jinan-dong,진안동
교통사고,37.126425640000001,126.913210899999996,"2","41590259",Hyangnam-eup,향남읍
교통사고,37.130940019999997,126.911215499999997,"2","41590259",Hyangnam-eup,향남읍
보복운전사건,37.208221999999999,127.109806000000006,"2","41590131",Yeongcheon-dong,영천동
생활방범,37.125222000000001,126.922667000000004,"2","41590259",Hyangnam-eup,향남읍
교통사고,37.202610999999997,127.102861000000004,"2","41590130",Cheonggye-dong,청계동
도로교통법위반,37.188089849999997,126.655590500000002,"2","41590350",Seosin-myeon,서신면
도로교통법위반,37.207306000000003,127.096632999999997,"2","41590131",Yeongcheon-dong,영천동
도로교통법위반,37.207033930000001,127.092622500000004,"2","41590131",Yeongcheon-dong,영천동
교통사고,37.204487649999997,127.074444499999998,"2","41590127",Bansong-dong,반송동
절도사건,37.101102560000001,126.972501699999995,"3","41590400",Yanggam-myeon,양감면
교통사고,37.194798730000002,127.074575699999997,"2","41590127",Bansong-dong,반송동
절도사건,37.171683690000002,126.983525099999994,"3","41590410",Jeongnam-myeon,정남면
점유이탈횡령,37.214557810000002,126.978140199999999,"2","41590253",Bongdam-eup,봉담읍
교통사고,37.209433660000002,127.070667900000004,"2","41590127",Bansong-dong,반송동
교통사고,37.185005859999997,127.102187299999997,"2","41590129",Osan-dong,오산동
절도사건,37.101102560000001,126.972501699999995,"3","41590400",Yanggam-myeon,양감면
절도사건,37.101102560000001,126.972501699999995,"3","41590400",Yanggam-myeon,양감면
교통사고,37.129815039999997,126.917452600000004,"2","41590259",Hyangnam-eup,향남읍
화재사건,37.184482410000001,126.709059699999997,"2","41590350",Seosin-myeon,서신면
교통사고,37.209806000000000,127.098222000000007,"2","41590131",Yeongcheon-dong,영천동
교통사고,37.204535999999997,127.099135000000004,"2","41590130",Cheonggye-dong,청계동
교통사고,37.208799239999998,127.060918700000002,"2","41590118",Neung-dong,능동
생활방범,37.200302729999997,126.700802199999998,"2","41590350",Seosin-myeon,서신면
화재사건,37.180171790000003,126.714290800000001,"2","41590350",Seosin-myeon,서신면
절도사건,37.101102560000001,126.972501699999995,"3","41590400",Yanggam-myeon,양감면
교통사고,37.136652429999998,126.908659799999995,"2","41590259",Hyangnam-eup,향남읍
교통사고,37.077770229999999,126.989017799999999,"2","41590400",Yanggam-myeon,양감면
폭행사건,37.214091000000003,126.733825999999993,"4","41590340",Songsan-myeon,송산면
실종수사,37.214391679999999,127.055446500000002,"5","41590118",Neung-dong,능동
교통사고,37.202499699999997,127.128419199999996,"2","41590131",Yeongcheon-dong,영천동
교통사고,37.207398339999997,127.033732099999995,"2","41590116",Jinan-dong,진안동
점유이탈횡령,37.235780640000002,127.061956300000006,"2","41590120",Banwol-dong,반월동
폭행사건,37.208682260000003,127.061657199999999,"4","41590127",Bansong-dong,반송동
쓰레기무단투기,37.086121849999998,126.823086399999994,"2","41590256",Ujeong-eup,우정읍
교통사고,37.210862849999998,127.051366799999997,"2","41590117",Byeongjeom-dong,병점동
사고조사,37.190381639999998,126.973860200000004,"2","41590410",Jeongnam-myeon,정남면
범죄수사,37.205841069999998,126.774445799999995,"3","41590330",Mado-myeon,마도면
절도사건,37.208860979999997,126.763111199999997,"3","41590330",Mado-myeon,마도면
도로교통법위반,37.192121350000001,127.092531300000005,"2","41590129",Osan-dong,오산동
교통사고,37.206982660000001,127.091061499999995,"2","41590131",Yeongcheon-dong,영천동
민원,37.206276000000003,127.018474999999995,"2","41590125",Songsan-dong,송산동
생활방범,37.211709229999997,127.038077900000005,"2","41590116",Jinan-dong,진안동
교통사고,37.208993390000003,127.049376400000000,"2","41590118",Neung-dong,능동
교통사고,37.190875880000000,126.691059699999997,"2","41590350",Seosin-myeon,서신면
도로교통법위반,37.214637029999999,127.038680200000002,"2","41590116",Jinan-dong,진안동
교통사고,37.197277999999997,127.109778000000006,"2","41590130",Cheonggye-dong,청계동
도로교통법위반,37.210155170000000,127.030127899999997,"2","41590116",Jinan-dong,진안동
도로교통법위반,37.193561830000000,127.004126999999997,"2","41590126",Annyeong-dong,안녕동
교통사고,37.081799889999999,126.816098600000004,"2","41590256",Ujeong-eup,우정읍
폭행사건,37.214091000000003,126.733825999999993,"4","41590340",Songsan-myeon,송산면
생활방범,37.211709229999997,127.038077900000005,"2","41590116",Jinan-dong,진안동
교통사고,37.218660999999997,126.951515999999998,"2","41590253",Bongdam-eup,봉담읍
재물손괴,37.084657000000000,126.921270000000007,"2","41590259",Hyangnam-eup,향남읍
폭행사건,37.133448029999997,126.909665500000003,"4","41590259",Hyangnam-eup,향남읍
교통사고,37.213833000000001,127.036693999999997,"2","41590116",Jinan-dong,진안동
도로교통법위반,37.207581570000002,127.060907700000001,"2","41590127",Bansong-dong,반송동
절도사건,37.197565380000000,127.077984299999997,"3","41590127",Bansong-dong,반송동
교통사고,37.206982660000001,127.091061499999995,"2","41590131",Yeongcheon-dong,영천동
도로교통법위반,37.212189960000003,127.042273499999993,"2","41590116",Jinan-dong,진안동
교통사고,37.197277999999997,127.109778000000006,"2","41590130",Cheonggye-dong,청계동
교통사고,37.185005859999997,127.102187299999997,"2","41590129",Osan-dong,오산동
절도사건,37.125307069999998,126.918250000000000,"3","41590259",Hyangnam-eup,향남읍
교통사고,37.184797869999997,126.940058100000002,"2","41590253",Bongdam-eup,봉담읍
교통사고,37.207037000000000,126.798866000000004,"2","41590262",Namyang-eup,남양읍
도로교통법위반,37.200611000000002,127.112806000000006,"2","41590130",Cheonggye-dong,청계동
공연음란,37.205122000000003,127.039320000000004,"2","41590117",Byeongjeom-dong,병점동
생활방범,37.214064999999998,127.040655000000001,"2","41590116",Jinan-dong,진안동
도로교통법위반,37.209675949999998,127.018587299999993,"2","41590125",Songsan-dong,송산동
민원,37.050098409999997,126.813601000000006,"2","41590370",Jangan-myeon,장안면
교통사고,37.112631129999997,126.898743199999998,"2","41590259",Hyangnam-eup,향남읍
도로교통법위반,37.134670999999997,126.941578000000007,"2","41590259",Hyangnam-eup,향남읍
교통사고,37.077000320000003,126.969495199999997,"2","41590400",Yanggam-myeon,양감면
도로교통법위반,37.190486530000001,126.699518800000007,"2","41590350",Seosin-myeon,서신면
교통사고,37.214064999999998,127.040655000000001,"2","41590116",Jinan-dong,진안동
도로교통법위반,37.199008700000000,127.112386099999995,"2","41590130",Cheonggye-dong,청계동
쓰레기무단투기,37.216100619999999,126.952438500000000,"2","41590253",Bongdam-eup,봉담읍
쓰레기무단투기,37.113015070000003,126.881164100000007,"2","41590360",Paltan-myeon,팔탄면
생활방범,37.090191969999999,126.804104300000006,"2","41590256",Ujeong-eup,우정읍
교통사고,37.231024689999998,126.753286099999997,"2","41590340",Songsan-myeon,송산면
교통사고,37.185472200000000,126.886019000000005,"2","41590360",Paltan-myeon,팔탄면
